DEPARTAMENTO,HORA,MODALIDAD,FALLECIDOS,HERIDOS
SAN MARTIN,19:00,CHOQUE,0,3
AREQUIPA,20:10,ESPECIAL,0,0
CUSCO,09:10,CHOQUE,0,0
JUNIN,14:50,ESPECIAL,0,1
CALLAO,23:30,CHOQUE,0,1
ANCASH,11:45,DESPISTE,0,0
LA LIBERTAD,12:45,CHOQUE,0,0
JUNIN,12:20,CHOQUE,0,3
LIMA,07:15,CHOQUE,0,1
LIMA,11:45,DESPISTE,0,4
AREQUIPA,23:25,VOLCADURA,0,0
LIMA,02:00,CHOQUE,0,0
HUANUCO,03:35,CHOQUE,1,0
LIMA,16:30,CHOQUE,0,0
AREQUIPA,08:00,CHOQUE,0,5
ICA,14:00,CHOQUE,1,2
MOQUEGUA,14:30,DESPISTE,0,0
CUSCO,16:20,DESPISTE,0,1
AMAZONAS,02:10,DESPISTE,0,0
MADRE DE DIOS,20:00,CHOQUE,0,2
MADRE DE DIOS,20:30,ATROPELLO,0,5
LAMBAYEQUE,05:00,CHOQUE,0,1
AREQUIPA,16:01,CHOQUE,0,4
AREQUIPA,16:01,DESPISTE,0,2
JUNIN,07:50,CHOQUE,0,1
JUNIN,00:20,CHOQUE,0,1
LA LIBERTAD,12:45,CHOQUE,0,1
LIMA,17:00,DESPISTE,0,2
ANCASH,08:30,ESPECIAL,0,3
CAJAMARCA,19:44,VOLCADURA,0,1
HUANUCO,10:30,CHOQUE,0,0
LIMA,20:20,CHOQUE,1,3
LIMA,13:45,DESPISTE,0,4
TUMBES,02:30,CHOQUE,0,1
MOQUEGUA,07:20,DESPISTE,0,1
PIURA,10:40,ATROPELLO,2,0
ANCASH,08:30,CHOQUE,1,17
MADRE DE DIOS,12:00,DESPISTE,0,2
SAN MARTIN,17:20,CHOQUE,0,2
CUSCO,22:55,CHOQUE,1,0
PIURA,08:00,CHOQUE,0,0
PUNO,16:20,DESPISTE,0,1
LORETO,23:30,DESPISTE,0,1
AREQUIPA,12:30,CHOQUE,0,1
MOQUEGUA,19:00,CHOQUE,0,1
LIMA,12:20,DESPISTE,0,0
LIMA,08:30,DESPISTE,0,0
JUNIN,23:40,CHOQUE,2,0
LIMA,18:20,CHOQUE,0,4
LAMBAYEQUE,20:30,DESPISTE,0,1
LIMA,18:00,CHOQUE,0,3
PIURA,22:57,DESPISTE,0,1
ANCASH,09:00,DESPISTE,0,1
LA LIBERTAD,09:00,DESPISTE,0,0
APURIMAC,07:40,CHOQUE,0,1
TACNA,10:30,CHOQUE,0,2
HUANCAVELICA,09:00,DESPISTE,0,4
CAJAMARCA,02:40,DESPISTE,0,2
CAJAMARCA,17:45,CHOQUE,2,2
AYACUCHO,15:40,DESPISTE,0,0
AREQUIPA,07:00,CHOQUE,2,8
ICA,09:00,CHOQUE,1,0
AYACUCHO,07:45,CHOQUE,0,4
ANCASH,05:30,CHOQUE,1,3
MADRE DE DIOS,02:00,DESPISTE,0,0
APURIMAC,10:20,DESPISTE,0,0
LA LIBERTAD,16:40,CHOQUE,0,1
AREQUIPA,09:50,CHOQUE,0,1
PUNO,16:00,CHOQUE,0,2
PUNO,03:15,DESPISTE,0,0
LIMA,21:00,CHOQUE,0,3
TACNA,09:40,DESPISTE,0,1
PIURA,08:00,CHOQUE,0,2
JUNIN,16:47,DESPISTE,0,1
MOQUEGUA,08:00,DESPISTE,0,0
CUSCO,13:30,CHOQUE,0,1
PASCO,18:50,DESPISTE,0,0
TUMBES,04:30,DESPISTE,0,0
PUNO,17:20,ESPECIAL,0,0
ICA,20:30,DESPISTE,0,2
SAN MARTIN,15:45,DESPISTE,0,2
AREQUIPA,16:50,CHOQUE,0,1
SAN MARTIN,13:00,CHOQUE,0,1
SAN MARTIN,19:15,CHOQUE,0,1
APURIMAC,12:30,DESPISTE,0,5
AREQUIPA,04:58,DESPISTE,0,1
CUSCO,13:30,CHOQUE,0,1
PUNO,10:40,ESPECIAL,0,0
PUNO,09:00,DESPISTE,1,0
CAJAMARCA,10:30,CHOQUE,0,0
LA LIBERTAD,03:30,DESPISTE,0,16
LIMA,14:20,CHOQUE,0,0
LIMA,18:40,ATROPELLO,1,0
LIMA,16:20,DESPISTE,0,1
AREQUIPA,11:30,DESPISTE,0,2
PUNO,23:00,DESPISTE,0,0
PUNO,16:30,DESPISTE,0,0
MOQUEGUA,18:30,CHOQUE,0,0
ICA,22:45,CHOQUE,0,1
LAMBAYEQUE,09:00,DESPISTE,0,0
AREQUIPA,17:30,CHOQUE,0,0
CAJAMARCA,02:40,DESPISTE,0,3
JUNIN,12:30,DESPISTE,0,1
LORETO,22:00,CHOQUE,0,4
LIMA,07:25,CHOQUE,0,2
SAN MARTIN,08:10,CHOQUE,0,1
ANCASH,18:00,CHOQUE,2,1
AMAZONAS,07:40,CHOQUE,0,3
PUNO,20:10,DESPISTE,0,0
LIMA,22:50,CHOQUE,0,2
HUANUCO,13:32,CHOQUE,0,1
PIURA,20:10,DESPISTE,0,2
APURIMAC,11:15,CHOQUE,0,1
SAN MARTIN,15:30,DESPISTE,1,0
ANCASH,06:20,CHOQUE,0,1
AREQUIPA,06:35,CHOQUE,0,2
AREQUIPA,19:00,ESPECIAL,0,0
AYACUCHO,17:00,CHOQUE,0,1
AREQUIPA,19:50,CHOQUE,0,4
AREQUIPA,14:30,DESPISTE,0,0
MOQUEGUA,08:40,DESPISTE,0,1
PUNO,05:45,DESPISTE,2,9
AREQUIPA,08:50,CHOQUE,0,4
PASCO,05:40,CHOQUE,0,0
LIMA,23:55,CHOQUE,0,0
CAJAMARCA,06:50,ATROPELLO,0,1
PUNO,18:45,CHOQUE,0,1
CUSCO,18:30,DESPISTE,0,0
PUNO,17:20,VOLCADURA,0,3
LORETO,20:40,CHOQUE,0,2
AMAZONAS,19:30,CHOQUE,0,1
LAMBAYEQUE,08:15,CHOQUE,0,2
LIMA,N.I.,CHOQUE,0,2
LIMA,20:30,CHOQUE,0,1
PUNO,06:45,DESPISTE,0,0
HUANUCO,11:55,CHOQUE,0,2
SAN MARTIN,10:20,CHOQUE,0,0
APURIMAC,05:30,DESPISTE,0,3
APURIMAC,17:40,ESPECIAL,0,0
LAMBAYEQUE,02:10,CHOQUE,0,1
AREQUIPA,06:30,DESPISTE,0,0
TACNA,02:35,DESPISTE,0,1
LA LIBERTAD,04:15,DESPISTE,0,2
SAN MARTIN,13:15,CHOQUE,0,0
LIMA,N.I.,DESPISTE,0,0
LIMA,19:30,CHOQUE,0,1
AREQUIPA,22:00,VOLCADURA,0,0
PUNO,00:35,DESPISTE,0,0
UCAYALI,05:00,CHOQUE,0,1
LA LIBERTAD,16:30,DESPISTE,0,0
LIMA,21:15,CHOQUE,0,1
CAJAMARCA,17:30,DESPISTE,0,2
CUSCO,05:30,DESPISTE,0,0
PIURA,18:30,CHOQUE,0,0
PASCO,20:30,DESPISTE,0,1
CUSCO,12:00,CHOQUE,0,1
MOQUEGUA,07:50,DESPISTE,0,2
ICA,06:00,DESPISTE,0,0
AREQUIPA,03:00,DESPISTE,0,0
TACNA,13:40,DESPISTE,0,0
TACNA,04:30,ATROPELLO,1,0
CAJAMARCA,07:54,CHOQUE,0,1
LA LIBERTAD,04:45,DESPISTE,0,1
LAMBAYEQUE,19:00,ESPECIAL,0,0
JUNIN,01:05,CHOQUE,0,1
AREQUIPA,04:50,DESPISTE,0,0
LIMA,15:10,CHOQUE,0,1
AREQUIPA,07:20,DESPISTE,0,3
LIMA,12:40,CHOQUE,0,1
PASCO,18:00,CHOQUE,0,4
LA LIBERTAD,21:00,VOLCADURA,0,1
CUSCO,06:50,DESPISTE,0,0
AYACUCHO,11:30,DESPISTE,0,1
LA LIBERTAD,13:30,DESPISTE,0,4
SAN MARTIN,12:40,CHOQUE,0,0
PUNO,20:45,DESPISTE,0,2
CAJAMARCA,23:00,CHOQUE,0,1
HUANUCO,03:30,DESPISTE,1,0
LIMA,22:30,CHOQUE,0,1
JUNIN,17:30,DESPISTE,0,0
LIMA,10:30,CHOQUE,0,1
JUNIN,09:00,CHOQUE,0,1
LIMA,20:20,CHOQUE,0,0
LIMA,14:20,DESPISTE,0,2
LIMA,15:30,DESPISTE,0,1
PASCO,20:30,DESPISTE,0,0
ANCASH,18:55,DESPISTE,0,0
PASCO,05:50,CHOQUE,0,3
ICA,10:00,CHOQUE,0,0
PUNO,20:30,ATROPELLO,0,1
SAN MARTIN,20:00,DESPISTE,0,5
APURIMAC,15:05,DESPISTE,0,0
CUSCO,09:00,DESPISTE,0,1
CUSCO,18:00,DESPISTE,0,0
PUNO,15:30,DESPISTE,0,1
LORETO,01:40,CHOQUE,0,1
JUNIN,10:00,CHOQUE,0,0
LIMA,17:40,CHOQUE,0,2
UCAYALI,12:00,CHOQUE,0,1
LIMA,21:30,DESPISTE,0,2
LIMA,05:38,CHOQUE,0,0
LIMA,04:56,CHOQUE,0,0
ICA,20:00,CHOQUE,0,1
ICA,06:00,DESPISTE,0,1
AYACUCHO,04:00,DESPISTE,0,1
ICA,04:45,DESPISTE,0,1
MADRE DE DIOS,16:50,ATROPELLO,1,0
SAN MARTIN,19:40,CHOQUE,0,1
LA LIBERTAD,11:40,DESPISTE,0,1
PIURA,19:00,DESPISTE,0,0
PIURA,03:00,CHOQUE,0,2
CUSCO,20:00,DESPISTE,0,0
UCAYALI,23:50,CHOQUE,0,2
AMAZONAS,02:25,DESPISTE,0,0
AMAZONAS,08:30,CHOQUE,0,0
LIMA,06:50,ESPECIAL,0,1
AREQUIPA,20:20,DESPISTE,0,0
LIMA,08:10,DESPISTE,0,0
LIMA,08:35,CHOQUE,0,0
APURIMAC,19:00,DESPISTE,0,0
MADRE DE DIOS,21:40,ATROPELLO,0,1
APURIMAC,09:30,ESPECIAL,2,0
HUANUCO,04:30,CHOQUE,1,0
LAMBAYEQUE,22:00,CHOQUE,0,5
AREQUIPA,23:20,DESPISTE,1,24
LIMA,19:10,DESPISTE,0,2
LIMA,21:00,CHOQUE,0,0
AREQUIPA,10:30,CHOQUE,0,0
LIMA,06:30,CHOQUE,0,3
PUNO,19:35,CHOQUE,1,0
AREQUIPA,15:45,DESPISTE,0,1
AREQUIPA,13:17,CHOQUE,0,0
LIMA,20:09,CHOQUE,0,0
JUNIN,13:10,CHOQUE,0,0
PASCO,06:30,DESPISTE,0,0
ANCASH,21:30,DESPISTE,0,0
MADRE DE DIOS,23:10,CHOQUE,0,4
ICA,14:45,DESPISTE,0,0
APURIMAC,12:57,CHOQUE,0,3
AREQUIPA,21:00,CHOQUE,1,0
PIURA,16:00,DESPISTE,0,2
PIURA,11:49,DESPISTE,0,1
CUSCO,05:45,DESPISTE,0,1
AREQUIPA,09:15,DESPISTE,0,0
CAJAMARCA,17:32,CHOQUE,0,1
CAJAMARCA,06:34,CHOQUE,0,1
LIMA,13:30,CHOQUE,1,1
JUNIN,13:40,CHOQUE,1,0
CAJAMARCA,21:10,CHOQUE,0,0
LIMA,09:10,DESPISTE,0,2
LIMA,17:15,DESPISTE,0,0
LIMA,N.I.,DESPISTE,0,0
JUNIN,06:40,DESPISTE,0,0
LIMA,02:15,DESPISTE,0,0
JUNIN,10:00,DESPISTE,0,1
HUANCAVELICA,12:30,CHOQUE,0,1
PUNO,08:00,DESPISTE,0,0
MADRE DE DIOS,23:30,CHOQUE,0,1
ANCASH,16:30,DESPISTE,0,0
AREQUIPA,22:45,DESPISTE,0,1
AREQUIPA,13:15,DESPISTE,0,0
AREQUIPA,04:55,CHOQUE,0,0
SAN MARTIN,11:00,DESPISTE,0,2
AREQUIPA,16:40,ESPECIAL,0,0
AREQUIPA,07:55,CHOQUE,0,1
PIURA,20:00,CHOQUE,0,1
LORETO,21:30,CHOQUE,0,2
CAJAMARCA,07:00,CHOQUE,0,4
LIMA,N.I.,CHOQUE,0,0
LIMA,11:10,DESPISTE,0,1
PIURA,21:10,CHOQUE,0,4
ANCASH,15:30,DESPISTE,0,1
ICA,20:50,DESPISTE,0,9
ANCASH,22:00,DESPISTE,0,0
ICA,19:00,CHOQUE,0,1
SAN MARTIN,19:30,CHOQUE,0,2
APURIMAC,19:45,DESPISTE,0,6
CUSCO,21:15,DESPISTE,0,2
PUNO,05:00,CHOQUE,0,2
ANCASH,06:15,CHOQUE,0,1
JUNIN,20:00,DESPISTE,0,0
LIMA,14:20,DESPISTE,0,0
LIMA,16:10,CHOQUE,0,1
LIMA,05:00,ATROPELLO,0,0
LIMA,07:10,DESPISTE,0,0
LAMBAYEQUE,17:30,CHOQUE,0,1
LIMA,05:30,DESPISTE,0,0
PIURA,06:00,DESPISTE,1,0
JUNIN,03:00,ATROPELLO,1,0
LIMA,11:30,DESPISTE,0,0
LIMA,14:10,DESPISTE,0,0
JUNIN,07:30,CHOQUE,0,1
AYACUCHO,14:30,DESPISTE,0,0
ICA,03:30,CHOQUE,0,0
MADRE DE DIOS,18:00,ATROPELLO,0,1
LA LIBERTAD,05:30,DESPISTE,0,2
AREQUIPA,11:10,DESPISTE,0,3
CUSCO,16:30,CHOQUE,0,0
CUSCO,00:20,CHOQUE,0,1
CAJAMARCA,22:30,CHOQUE,0,4
LIMA,08:45,CHOQUE,0,1
PIURA,21:00,DESPISTE,0,0
LIMA,07:50,DESPISTE,0,0
JUNIN,05:00,CHOQUE,2,4
LIMA,14:10,DESPISTE,0,0
LIMA,17:40,DESPISTE,0,0
LIMA,22:28,DESPISTE,0,2
LIMA,15:30,DESPISTE,0,0
ANCASH,05:20,DESPISTE,0,4
JUNIN,11:30,DESPISTE,0,1
JUNIN,05:50,CHOQUE,1,2
PUNO,20:00,DESPISTE,0,2
PUNO,09:52,DESPISTE,0,0
PUNO,07:30,CHOQUE,0,1
ANCASH,07:35,DESPISTE,0,8
ANCASH,03:55,ATROPELLO,1,0
MOQUEGUA,20:30,CHOQUE,0,0
PUNO,20:30,CHOQUE,0,1
TACNA,18:00,CHOQUE,0,6
TACNA,18:25,CHOQUE,0,0
TACNA,17:14,CHOQUE,0,0
TACNA,00:15,DESPISTE,0,0
LORETO,22:30,CHOQUE,0,2
CAJAMARCA,17:30,CHOQUE,0,1
ANCASH,12:30,DESPISTE,0,0
JUNIN,21:20,CHOQUE,0,7
JUNIN,12:20,DESPISTE,1,0
CAJAMARCA,11:30,DESPISTE,0,3
JUNIN,06:10,DESPISTE,0,0
AREQUIPA,14:00,VOLCADURA,0,23
LIMA,05:50,CHOQUE,0,0
CUSCO,16:40,CHOQUE,0,2
AREQUIPA,11:30,DESPISTE,0,0
LIMA,16:50,DESPISTE,0,1
ANCASH,07:40,DESPISTE,0,0
ANCASH,11:40,DESPISTE,0,2
AREQUIPA,07:30,CHOQUE,0,0
CUSCO,10:45,CHOQUE,0,0
CUSCO,13:30,CHOQUE,0,1
ANCASH,08:42,CHOQUE,0,4
ANCASH,12:30,VOLCADURA,0,2
HUANUCO,17:02,CHOQUE,0,5
MADRE DE DIOS,12:30,DESPISTE,0,1
ANCASH,05:40,DESPISTE,0,2
APURIMAC,06:30,DESPISTE,0,3
AREQUIPA,10:45,DESPISTE,0,1
MOQUEGUA,10:00,CHOQUE,0,1
LIMA,11:40,DESPISTE,0,2
AREQUIPA,N.I.,DESPISTE,0,0
JUNIN,08:15,DESPISTE,0,0
LIMA,03:15,CHOQUE,0,0
AYACUCHO,17:30,DESPISTE,0,0
LIMA,19:00,CHOQUE,2,2
LIMA,21:40,CHOQUE,0,2
AREQUIPA,23:15,ESPECIAL,0,0
APURIMAC,06:40,CHOQUE,0,3
MADRE DE DIOS,09:30,CHOQUE,0,0
SAN MARTIN,06:05,CHOQUE,0,1
APURIMAC,20:20,CHOQUE,0,0
APURIMAC,09:40,CHOQUE,0,4
PIURA,06:30,CHOQUE,1,0
AREQUIPA,07:00,CHOQUE,0,1
MOQUEGUA,19:05,CHOQUE,0,0
LAMBAYEQUE,17:00,ATROPELLO,1,0
LAMBAYEQUE,09:00,CHOQUE,0,2
CAJAMARCA,04:30,DESPISTE,0,0
CAJAMARCA,18:45,DESPISTE,0,0
PIURA,06:45,DESPISTE,0,0
AMAZONAS,13:30,DESPISTE,0,1
LA LIBERTAD,03:20,CHOQUE,0,1
JUNIN,15:02,DESPISTE,0,1
AREQUIPA,22:40,DESPISTE,0,0
LAMBAYEQUE,16:00,CHOQUE,0,0
JUNIN,14:30,CHOQUE,0,3
HUANUCO,06:00,CHOQUE,0,1
LIMA,17:57,DESPISTE,0,3
AREQUIPA,04:20,DESPISTE,0,0
ANCASH,01:40,CHOQUE,0,5
MADRE DE DIOS,20:10,CHOQUE,0,0
ICA,16:40,CHOQUE,0,0
LA LIBERTAD,13:20,CHOQUE,1,0
LAMBAYEQUE,01:20,ATROPELLO,0,1
PIURA,16:35,ATROPELLO,1,0
AREQUIPA,17:56,CHOQUE,0,2
CAJAMARCA,07:30,DESPISTE,0,0
CAJAMARCA,17:00,DESPISTE,0,1
LIMA,06:45,DESPISTE,0,0
LORETO,03:00,ATROPELLO,0,2
AREQUIPA,14:23,DESPISTE,0,0
CAJAMARCA,13:00,DESPISTE,1,0
JUNIN,11:10,DESPISTE,0,0
UCAYALI,06:20,DESPISTE,1,0
CAJAMARCA,18:20,CHOQUE,0,1
LAMBAYEQUE,17:30,CHOQUE,0,1
JUNIN,12:30,DESPISTE,0,1
JUNIN,16:10,CHOQUE,0,0
JUNIN,23:35,DESPISTE,0,1
LIMA,17:00,CHOQUE,0,1
JUNIN,22:41,DESPISTE,0,0
LIMA,12:35,CHOQUE,0,2
LIMA,15:20,DESPISTE,0,0
JUNIN,15:50,CHOQUE,0,3
CAJAMARCA,06:45,DESPISTE,0,6
LIMA,06:00,CHOQUE,0,1
PASCO,17:00,CHOQUE,0,0
ANCASH,05:45,CHOQUE,0,1
HUANCAVELICA,18:30,CHOQUE,0,1
CUSCO,11:00,CHOQUE,0,0
ICA,20:00,CHOQUE,0,1
MADRE DE DIOS,17:30,CHOQUE,0,0
MADRE DE DIOS,00:30,ATROPELLO,0,1
UCAYALI,17:30,CHOQUE,0,0
ANCASH,10:10,DESPISTE,0,0
SAN MARTIN,22:20,CHOQUE,0,2
SAN MARTIN,22:42,CHOQUE,0,1
LAMBAYEQUE,01:20,ATROPELLO,1,0
PIURA,12:30,DESPISTE,0,0
AREQUIPA,19:50,CHOQUE,0,2
AREQUIPA,13:05,DESPISTE,0,0
LIMA,07:30,CHOQUE,0,0
LIMA,17:50,DESPISTE,1,1
CAJAMARCA,01:35,DESPISTE,0,4
HUANUCO,18:40,CHOQUE,0,0
LIMA,10:30,CHOQUE,0,0
LIMA,05:30,CHOQUE,1,0
AREQUIPA,16:25,DESPISTE,0,0
LIMA,22:25,DESPISTE,0,4
LIMA,00:50,CHOQUE,0,1
JUNIN,18:20,CHOQUE,0,1
HUANUCO,22:35,DESPISTE,0,0
AREQUIPA,09:30,CHOQUE,0,0
PUNO,10:40,DESPISTE,4,10
CAJAMARCA,11:00,CHOQUE,0,2
LIMA,17:45,DESPISTE,0,1
MOQUEGUA,07:43,DESPISTE,0,0
MADRE DE DIOS,21:45,CHOQUE,0,5
AREQUIPA,13:30,CHOQUE,0,0
LA LIBERTAD,20:30,DESPISTE,0,0
PIURA,07:00,CHOQUE,1,3
PIURA,07:30,CHOQUE,0,1
PIURA,20:30,VOLCADURA,0,0
MOQUEGUA,19:00,DESPISTE,0,5
PIURA,07:30,DESPISTE,0,1
AREQUIPA,N.I.,CHOQUE,0,3
LIMA,03:25,DESPISTE,0,0
HUANUCO,05:00,DESPISTE,0,0
ANCASH,19:20,CHOQUE,0,0
UCAYALI,13:00,DESPISTE,0,0
JUNIN,15:48,DESPISTE,0,3
LIMA,07:40,CHOQUE,0,3
CUSCO,17:40,CHOQUE,0,4
PUNO,12:38,DESPISTE,0,0
PUNO,13:55,DESPISTE,0,1
ICA,19:15,DESPISTE,0,2
MADRE DE DIOS,21:00,CHOQUE,0,1
ANCASH,18:56,CHOQUE,0,0
SAN MARTIN,22:00,CHOQUE,0,1
SAN MARTIN,10:13,DESPISTE,0,2
CUSCO,17:40,DESPISTE,0,1
PIURA,08:30,DESPISTE,0,3
TACNA,17:00,DESPISTE,0,0
AREQUIPA,04:10,VOLCADURA,0,9
PUNO,18:30,CHOQUE,0,1
PUNO,10:00,CHOQUE,0,1
LIMA,10:15,DESPISTE,0,0
LIMA,07:05,CHOQUE,0,0
PIURA,17:00,CHOQUE,0,2
LIMA,22:40,DESPISTE,0,0
MOQUEGUA,04:52,DESPISTE,0,0
UCAYALI,19:20,CHOQUE,0,1
AREQUIPA,08:35,CHOQUE,0,0
AREQUIPA,08:35,CHOQUE,0,0
HUANCAVELICA,23:00,DESPISTE,0,2
AREQUIPA,05:20,CHOQUE,0,0
HUANUCO,20:50,DESPISTE,0,1
SAN MARTIN,17:15,ESPECIAL,0,1
LAMBAYEQUE,06:00,CHOQUE,1,1
MOQUEGUA,11:45,CHOQUE,0,2
MOQUEGUA,07:15,DESPISTE,0,0
ANCASH,20:00,CHOQUE,1,0
LIMA,10:58,DESPISTE,0,1
PASCO,20:50,CHOQUE,0,1
ICA,11:50,DESPISTE,0,5
TUMBES,09:40,CHOQUE,0,1
AMAZONAS,19:30,CHOQUE,0,2
APURIMAC,10:30,DESPISTE,0,0
LA LIBERTAD,19:10,ATROPELLO,1,0
LAMBAYEQUE,09:20,CHOQUE,0,0
AREQUIPA,14:10,DESPISTE,0,0
LIMA,12:40,CHOQUE,1,4
MOQUEGUA,20:40,CHOQUE,0,0
JUNIN,13:45,DESPISTE,0,0
LIMA,04:20,DESPISTE,0,0
JUNIN,06:30,DESPISTE,1,1
CUSCO,11:40,CHOQUE,1,2
AREQUIPA,11:20,CHOQUE,0,0
ICA,19:00,CHOQUE,0,1
ANCASH,05:50,DESPISTE,1,2
APURIMAC,16:45,CHOQUE,0,8
HUANUCO,10:09,CHOQUE,0,0
CUSCO,14:00,ATROPELLO,0,1
MOQUEGUA,15:30,DESPISTE,0,6
PUNO,20:15,CHOQUE,0,0
AMAZONAS,14:00,CHOQUE,1,3
CAJAMARCA,21:40,DESPISTE,0,1
LIMA,19:10,CHOQUE,0,0
LIMA,09:25,DESPISTE,0,0
AREQUIPA,17:10,DESPISTE,0,1
LIMA,16:10,CHOQUE,0,3
LIMA,10:35,CHOQUE,0,1
ICA,13:25,DESPISTE,0,3
HUANUCO,13:15,VOLCADURA,0,1
AMAZONAS,09:50,CHOQUE,1,1
ANCASH,04:30,DESPISTE,0,1
ANCASH,06:50,DESPISTE,0,2
SAN MARTIN,11:30,DESPISTE,0,3
MADRE DE DIOS,21:10,CHOQUE,0,1
APURIMAC,07:30,CHOQUE,0,3
ICA,19:45,CHOQUE,0,0
AREQUIPA,20:05,CHOQUE,0,1
AREQUIPA,14:30,DESPISTE,1,0
ANCASH,06:50,CHOQUE,0,0
ANCASH,18:20,CHOQUE,0,0
AREQUIPA,19:30,CHOQUE,0,0
LA LIBERTAD,03:00,DESPISTE,0,2
LAMBAYEQUE,03:15,CHOQUE,0,0
LAMBAYEQUE,21:00,CHOQUE,0,3
CUSCO,20:20,DESPISTE,0,3
CAJAMARCA,17:30,DESPISTE,0,0
LAMBAYEQUE,N.I.,CHOQUE,0,1
PUNO,21:00,CHOQUE,0,3
CUSCO,14:40,DESPISTE,0,2
LIMA,19:20,ATROPELLO,0,2
LAMBAYEQUE,15:00,CHOQUE,0,3
LIMA,21:00,CHOQUE,0,0
HUANUCO,13:10,DESPISTE,0,0
LIMA,08:17,CHOQUE,0,2
AREQUIPA,05:50,DESPISTE,0,0
LIMA,02:55,DESPISTE,0,4
CAJAMARCA,20:30,DESPISTE,0,1
AREQUIPA,07:00,CHOQUE,0,4
PASCO,00:15,DESPISTE,0,1
CAJAMARCA,22:15,CHOQUE,0,1
AREQUIPA,19:05,DESPISTE,0,1
PIURA,05:40,CHOQUE,0,3
SAN MARTIN,23:50,CHOQUE,1,0
AREQUIPA,09:20,DESPISTE,0,0
ANCASH,21:16,CHOQUE,0,0
LAMBAYEQUE,07:20,DESPISTE,0,0
LAMBAYEQUE,09:00,DESPISTE,0,0
MOQUEGUA,17:45,CHOQUE,0,2
LIMA,17:00,DESPISTE,0,1
JUNIN,14:45,CHOQUE,0,0
LAMBAYEQUE,19:10,CHOQUE,0,1
LIMA,08:15,DESPISTE,0,1
LIMA,17:20,DESPISTE,0,0
JUNIN,12:28,CHOQUE,0,1
LIMA,16:20,CHOQUE,0,5
CAJAMARCA,14:45,DESPISTE,0,1
ANCASH,08:00,DESPISTE,0,3
PASCO,10:00,CHOQUE,0,1
PASCO,10:00,CHOQUE,0,1
PUNO,19:00,ATROPELLO,1,0
JUNIN,14:45,CHOQUE,0,0
CAJAMARCA,18:10,DESPISTE,0,1
PUNO,12:12,DESPISTE,0,0
MOQUEGUA,06:15,DESPISTE,0,2
ANCASH,12:10,DESPISTE,0,1
AMAZONAS,16:15,CHOQUE,1,1
ICA,21:30,CHOQUE,1,1
SAN MARTIN,08:20,DESPISTE,0,0
ANCASH,06:48,VOLCADURA,0,0
AREQUIPA,08:30,CHOQUE,0,2
HUANCAVELICA,15:30,DESPISTE,0,1
CALLAO,11:20,CHOQUE,0,3
JUNIN,10:10,CHOQUE,0,0
LIMA,08:40,DESPISTE,0,0
LIMA,19:50,DESPISTE,0,0
AREQUIPA,13:30,CHOQUE,0,9
JUNIN,19:15,CHOQUE,0,2
LIMA,01:30,DESPISTE,0,0
AREQUIPA,14:20,CHOQUE,1,3
ICA,14:40,CHOQUE,0,0
PUNO,15:30,DESPISTE,0,0
PUNO,05:30,CHOQUE,0,1
ANCASH,08:00,CHOQUE,0,1
MADRE DE DIOS,15:30,CHOQUE,0,0
APURIMAC,20:00,DESPISTE,0,0
AMAZONAS,15:30,CHOQUE,0,1
APURIMAC,10:40,DESPISTE,0,1
MADRE DE DIOS,06:30,CHOQUE,0,0
ANCASH,19:05,CHOQUE,0,0
AREQUIPA,12:30,CHOQUE,1,0
CUSCO,03:00,DESPISTE,0,0
PUNO,03:30,CHOQUE,0,0
SAN MARTIN,15:20,CHOQUE,0,2
LIMA,08:15,CHOQUE,0,0
JUNIN,06:20,DESPISTE,0,0
LIMA,20:00,CHOQUE,0,1
JUNIN,10:40,ATROPELLO,0,0
LIMA,07:40,DESPISTE,0,0
AREQUIPA,19:30,CHOQUE,0,0
AMAZONAS,18:00,DESPISTE,0,1
AMAZONAS,10:30,DESPISTE,0,0
AMAZONAS,11:00,CHOQUE,0,0
PIURA,09:00,CHOQUE,0,0
TACNA,17:35,DESPISTE,0,1
ANCASH,23:05,CHOQUE,0,1
LIMA,01:15,ATROPELLO,1,0
AREQUIPA,19:02,CHOQUE,0,1
JUNIN,22:50,DESPISTE,0,0
JUNIN,06:12,CHOQUE,0,1
PIURA,19:30,DESPISTE,0,1
MADRE DE DIOS,08:20,CHOQUE,0,0
ANCASH,02:20,CHOQUE,3,4
SAN MARTIN,12:32,CHOQUE,0,1
JUNIN,05:55,ESPECIAL,0,0
JUNIN,05:10,DESPISTE,0,0
LIMA,21:00,DESPISTE,0,0
AREQUIPA,11:40,DESPISTE,0,0
JUNIN,11:25,CHOQUE,0,0
JUNIN,14:20,CHOQUE,0,1
LIMA,06:30,DESPISTE,0,4
AREQUIPA,23:45,DESPISTE,0,0
PUNO,16:20,CHOQUE,0,5
ICA,21:40,DESPISTE,0,0
ANCASH,08:10,DESPISTE,0,0
SAN MARTIN,04:30,DESPISTE,2,37
ANCASH,08:00,CHOQUE,0,3
LA LIBERTAD,19:30,CHOQUE,2,2
HUANUCO,14:00,DESPISTE,0,1
LA LIBERTAD,19:20,CHOQUE,0,1
LA LIBERTAD,21:55,CHOQUE,0,1
PUNO,21:10,CHOQUE,0,1
UCAYALI,17:30,CHOQUE,0,2
LIMA,17:00,CHOQUE,0,4
AREQUIPA,08:20,DESPISTE,1,3
